ID,id_ej,finess,rs,adresse,cpl_loc,do_prel,do_antigenic,longitude,latitude,mod_prel,public,horaire,horaire_prio,check_rdv,tel_rdv,web_rdv,date_modif
fcefc5DKom1mCJ98,570025197,540025723,LBM ESPACEBIO Laboratoire de Herserange,111 Avenue Hippolyte d'Huart 54440 Herserange,,OUI,NON,5.784177,49.517934,Sur place,Tout public,,,Sans rendez-vous,03 54 56 01 04,,2020-10-30
kM95VxSn9SEHCndB,570025197,880008271,LBM ESPACEBIO Laboratoire Saint-Michel,Rue Emile Zola 88000 Épinal,Espace saint Michel,OUI,NON,6.461097,48.179646,Sur place/A domicile/En EHPAD/En étab. santé,Tout public,,,Sans rendez-vous,03 29 81 86 90,https://www.espacebio.fr/formulaire-coronavirus-covid-19/,2020-10-30
MFzZn163PZ4RQlYd,570025197,540022886,LBM ESPACEBIO Laboratoire de Dombasle,54 Rue Gabriel Péri 54110 Dombasle-sur-Meurthe,,OUI,NON,6.347192,48.624607,Sur place,Tout public,,,Sans rendez-vous,03 83 46 86 51,,2020-10-30
WUTiuZf3LCUYARa3,570025197,550006563,LBM ESPACEBIO Laboratoire de Commercy,98 Rue des Capucins 55200 Commercy,,OUI,NON,5.595835,48.758342,Sur place,Tout public,,,Sans rendez-vous,03 29 91 13 67,,2020-10-30
rUIfA2RqkFSgteCM,570025197,570028621,LBM ESPACEBIO Laboratoire de Bousse,10 Rue de la Foret 57310 Bousse,,OUI,NON,6.200955,49.274984,Sur place,Tout public,,,Sans rendez-vous,03 87 33 68 56,,2020-10-30
dwfZNh0fFNHtr5aa,570025197,550006530,LBM ESPACEBIO Laboratoire Monvoisin,9 Quai Victor Hugo 55000 Bar-le-Duc,,OUI,NON,5.162302,48.773853,Sur place,Tout public,,,Sans rendez-vous,03 29 45 67 67,,2020-10-30
TaosNNVjZ2XoPPWa,570025197,550006548,LBM ESPACEBIO Laboratoire Dumur Chenillot,24 Route de Behonne 55000 Bar-le-Duc,,OUI,NON,5.165594,48.787081,Sur place,Tout public,,,Sans rendez-vous,03 29 79 21 21,https://www.espacebio.fr/formulaire-coronavirus-covid-19/,2020-10-30
CW65i29BpoqXdze3,570025197,540020997,LBM ESPACEBIO LABORATOIRE VILLE HAUTE,550 R DES TRAITS LA VILLE 54200 TOUL,,OUI,NON,5.89105352367879,48.6888168421266,Sur place,Tout public,,,Sans rendez-vous,03 83 62 95 29,,2020-10-30
VOZxN1DQckyjFpBV,570025197,540021003,LBM ESPACEBIO LABORATOIRE VERDIER ST,29 R SAINT LAURENT 54700 PONT A MOUSSON,,OUI,NON,6.05325064860419,48.9041050040403,Sur place,Tout public,,,Sans rendez-vous,03 83 82 23 78,,2020-10-30
bvH4LYcfd0ljWBB5,570025197,540021011,LBM ESPACEBIO LABORATOIRE SIEST RD 65,4 RTE DE CHAMPEY RD 657 54700 PONT A MOUSSON,,OUI,NON,6.05486673566507,48.9032637165488,Sur place/A domicile/En EHPAD/En étab. santé,Tout public,,,Sans rendez-vous,03 83 81 05 82,https://www.espacebio.fr/formulaire-coronavirus-covid-19/,2020-10-30
ZA5FlmW1aNHCTF8E,570025197,540021029,LBM ESPACEBIO LABORATOIRE SIEST PAGNY,3 R DES AULNOIS 54530 PAGNY SUR MOSELLE,,OUI,NON,6.0200628324702,48.9842771588163,Sur place,Tout public,,,Sans rendez-vous,03 83 81 79 76,,2020-10-30
7a7hoO3EeZNBts66,570025197,540021169,LBM ESPACEBIO LABORATOIRE DE BRIEY MA,9 R DE METZ 54150 VAL DE BRIEY,,OUI,NON,5.93668428630068,49.2484377275445,Sur place,Tout public,,,Sans rendez-vous,03 82 46 19 21,https://www.espacebio.fr/formulaire-coronavirus-covid-19/,2020-10-30
bHeaCXWMDe8ogMxY,570025197,540021177,LBM ESPACEBIO PIENNES LABORATOIRE,21 R DE LA LIBERTE 54490 PIENNES,,OUI,NON,5.78346532050145,49.3123664146512,Sur place,Tout public,,,Sans rendez-vous,03 82 22 11 03,,2020-10-30
RNgJm5uOYyWl0N0V,570025197,540021813,LBM ESPACEBIO LABORATOIRE STAHL JARNY,48 AV DE LA REPUBLIQUE 54800 JARNY,,OUI,NON,5.87665172324478,49.1596227282015,Sur place,Tout public,,,Sans rendez-vous,03 82 20 88 60,,2020-10-30
xpnCI3XjAxkQkpxV,570025197,540023157,LBM ESPACEBIO LABORATOIRE DE L'HÔTEL D,4 R ALFRED LABBE 54350 MONT ST MARTIN,,OUI,NON,5.77948725898776,49.5380472065984,Sur place,Tout public,,,Sans rendez-vous,03 82 89 92 97,,2020-10-30
wROEP0Op0ShazmJ4,570025197,540024213,LBM ESPACEBIO LABORATOIRE JEANNE D'ARC,10 AV JEANNE D'ARC 54500 VANDOEUVRE LES NANCY,,OUI,NON,6.18216379731685,48.6594078070414,Sur place,Tout public,,,Sans rendez-vous,03 83 98 08 21,,2020-10-30
SN3jIKalhFWa6HA9,570025197,540024502,LBM ESPACEBIO LABORATOIRE DEGEORGES L,9 R MERCY 54400 LONGWY,,OUI,NON,5.76434474855519,49.5232443345296,Sur place/A domicile/En EHPAD/En étab. santé,Tout public,,,Sans rendez-vous,03 82 24 30 30,https://www.espacebio.fr/formulaire-coronavirus-covid-19/,2020-10-30
kO3MiiHHKWxE0tke,570025197,570025205,LBM ESPACEBIO LABORATOIRE PAX  METZ,AV LECLERC DE HAUTECLOCQUE 57000 METZ,,OUI,NON,6.17066197528435,49.1104214943267,Sur place,Tout public,,,Sans rendez-vous,03 87 66 44 13,,2020-10-30
Sf3e5r9JQ2whFB0L,570025197,570025213,LBM ESPACEBIO SAINT EXUPERY MONTIGNY-,1 R SAINT-EXUPERY 57950 MONTIGNY LES METZ,,OUI,NON,6.15191752284365,49.0873153980809,Sur place,Tout public,,,Sans rendez-vous,03 87 66 93 11,,2020-10-30
5tv7NhEjJEf83LLH,570025197,570025221,LBM ESPACEBIO LABORATOIRE PAX MAIZIÈR,57 R GRAND'RUE 57280 MAIZIERES LES METZ,,OUI,NON,6.15979700720386,49.2118249666448,Sur place,Tout public,,,Sans rendez-vous,03 87 51 50 24,,2020-10-30
1te92vYCjC7RKirG,570025197,570025239,LBM ESPACEBIO LABORATOIRE PAX SAINT-A,23 R RAYMOND POINCARE 57500 ST AVOLD,,OUI,NON,6.7099649879511,49.1044771460305,Sur place,Tout public,,,Sans rendez-vous,03 87 92 12 88,,2020-10-30
ewHJTpUMa4JaV0Pj,570025197,570025247,LBM ESPACEBIO LABORATOIRE DE LA SOURCE,44 R SAINT SAUVANT 57730 VALMONT,,OUI,NON,6.71735880394211,49.0916254582027,Sur place,Tout public,,,Sans rendez-vous,03 87 29 75 75,,2020-10-30
PVfppOaKOdul1UuT,570025197,570025262,LBM ESPACEBIO LABORATOIRE DE L'ORNE  C,31 R CLEMENCEAU 57185 CLOUANGE,,OUI,NON,6.09543582334804,49.2587248747438,Sur place,Tout public,,,Sans rendez-vous,03 87 67 09 06,,2020-10-30
UzySIC6bEiJAZJxG,570025197,570025379,LBM ESPACEBIO BLACK STONE DE SARRE ME,1 R DE SARRE 57000 METZ,,OUI,NON,6.23125646152599,49.1184319638226,Sur place,Tout public,,,Sans rendez-vous,03 87 74 16 06,https://www.espacebio.fr/formulaire-coronavirus-covid-19/,2020-10-30
MFa47ldI7BXU6U02,570025197,570025700,LBM ESPACEBIO SARRALBE,80 AV DE STRASBOURG 57430 SARRALBE,,OUI,NON,7.02763233246101,48.9874084574143,Sur place/A domicile/En EHPAD/En étab. santé,Tout public,,,Sans rendez-vous,03 87 97 82 10,https://www.espacebio.fr/formulaire-coronavirus-covid-19/,2020-10-30
CFvGWlZChJLFjdRt,570025197,570025718,LBM ESPACEBIO LABORATOIRE AUBERT-DENIS,44 R NATIONALE 57600 FORBACH,,OUI,NON,6.90441546340807,49.1883286139571,Sur place,Tout public,,,Sans rendez-vous,03 87 85 20 20,,2020-10-30
frUGvngRYf8FZzKQ,570025197,570025734,LBM ESPACEBIO LABORATOIRE GOS PL BRIA,18 PL ARISTIDE BRIAND 57600 FORBACH,,OUI,NON,6.89697713227362,49.1852958696386,Sur place,Tout public,,,Sans rendez-vous,03 87 85 32 67,,2020-10-30
WFtcIA5BO1coMXKo,570025197,570025742,LBM ESPACEBIO LABORATOIRE GOS THÉDING,1 R VICTOR HUGO 57450 THEDING,,OUI,NON,6.88507453689791,49.1180463269072,Sur place,Tout public,,,Sans rendez-vous,03 87 89 38 10,,2020-10-30
TQlycpl4mSgwy9sD,570025197,570025759,LBM ESPACEBIO LABORATOIRE JAGER-BEAUVE,12 PL GEORGES CLEMENCEAU 57220 BOULAY,,OUI,NON,6.4969546287546,49.1843476130253,Sur place,Tout public,,,Sans rendez-vous,03 87 79 25 46,,2020-10-30
JEzmZDjGECM2R4s0,570025197,570025775,LBM ESPACEBIO LABORATOIRE STAHL KUNTZE,21 PL DU QUARTEAU 57000 METZ,,OUI,NON,6.17843800392942,49.1153631933622,Sur place/A domicile/En EHPAD/En étab. santé,Tout public,,,Sans rendez-vous,03 87 75 98 85,,2020-10-30
RdvVUI0ONc0XLRyH,570025197,570025791,LBM ESPACEBIO LABORATOIRE DU SABLON S,45 R SAINT PIERRE 57000 METZ,,OUI,NON,6.17493358760431,49.1023793904186,Sur place,Tout public,,,Sans rendez-vous,03 87 38 98 99,,2020-10-30
Gww1ZdqiIMKM1Fut,570025197,570025809,LBM ESPACEBIO TALANGE,95 R DE METZ 57525 TALANGE,,OUI,NON,6.16856252902361,49.2364893053819,Sur place,Tout public,,,Sans rendez-vous,03 87 71 69 78,,2020-10-30
x694cuW0Msj2chg0,570025197,570025924,LBM ESPACEBIO LABORATOIRE BERNAT THIO,12 PL DE LA REPUBLIQUE 57100 THIONVILLE,,OUI,NON,6.16239932718407,49.35506607345,Sur place,Tout public,,,Sans rendez-vous,03 82 34 33 11,https://www.espacebio.fr/formulaire-coronavirus-covid-19/,2020-10-30
VEYO4qXxlgFF5oi3,570025197,570026658,LBM ESPACEBIO LABORATOIRE PAX CREUTZW,40 R DE LA GARE 57150 CREUTZWALD,,OUI,NON,6.69404768787598,49.2032792444813,Sur place/En EHPAD/En étab. santé/A domicile,Tout public,,,Sans rendez-vous,03 87 29 77 55,,2020-10-30
BGNaO6UwXZ2Dcz86,570025197,570026773,LBM ESPACEBIO LABORATOIRE DES FAIENCER,13 R DES GENERAUX CREMER 57200 SARREGUEMINES,,OUI,NON,7.06660526847434,49.1100030127607,Sur place/A domicile/En EHPAD/En étab. santé,Tout public,,,Sans rendez-vous,03 87 98 11 88,https://www.espacebio.fr/formulaire-coronavirus-covid-19/,2020-10-30
nxXicudOHEEdWVcr,570025197,570026849,SELAS ESPACEBIO AMP-DPN SITE DE MERCY,1 ALL DU CHATEAU 57530 ARS LAQUENEXY,,OUI,NON,6.24244418601928,49.0843027499251,Sur place,Tout public,,,Sans rendez-vous,,,2020-10-30
4yTqdCqMbCfJSCCq,570025197,570026997,LBM ESPACEBIO TERVILLE,R DE VERDUN 57180 TERVILLE,,OUI,NON,6.13379590957973,49.3432161537971,Sur place,Tout public,,,Sans rendez-vous,03 82 59 48 01,,2020-10-30
13T9tU0Rinfkwkgc,570025197,570027672,LBM ESPACEBIO SCHEPPLER-FUINO METZ,87 R CLAUDE BERNARD 57000 METZ,,OUI,NON,6.21155491226257,49.1142716384713,Sur place/A domicile/En EHPAD/En étab. santé,Tout public,,,Sans rendez-vous,03 87 75 96 96,https://www.espacebio.fr/formulaire-coronavirus-covid-19/,2020-10-30
B03YhAHWTRZE6xDj,570025197,570028274,LBM ESPACEBIO VAL DE FENSCH KNUTANGE,62 Rue de la Republique 57240 Knutange,,OUI,NON,6.039286,49.340906,Sur place,Tout public,,,Sans rendez-vous,03 82 34 34 67,,2020-10-30
LsYAZQrvgMFo6sEL,570025197,570028282,LBM ESPACEBIO DU CHATEAU FOLSCHVILLER,Place du Marché 57730 Folschviller,,OUI,NON,6.684608,49.075827,Sur place,Tout public,,,Sans rendez-vous,03 87 92 95 98,,2020-10-30
wm0OP3MYSoCHcNC1,570025197,670017987,LBM ESPACEBIO DIEMERINGEN,32 GR . 67430 DIEMERINGEN,,OUI,NON,7.18677780235635,48.938767290437,Sur place/En EHPAD/En étab. santé/A domicile,Tout public,,,Sans rendez-vous,03 88 02 12 73,,2020-10-30
KksrkRgkGvBvSueW,570025494,540021250,LBM BIOCONCORDE DU GRAND CHENE HOMÉCO,2 PL MARECHAL FOCH 54310 HOMECOURT,,OUI,NON,5.99118500159603,49.2183021016099,Sur place,Cas contacts liste CPAM/Tout public - sur ordonnance/Personnel soignant/Patients ayant été atteints par le COVID-19,lundi : 10h00-12h00  | mardi : 10h00-12h00  | mercredi : 10h00-12h00  | jeudi : 10h00-12h00  | vendredi : 10h00-12h00 |,,Sur rendez-vous uniquement,0382222213,,2020-10-29
CF0YiV4wnHdJu1ez,570025494,570025502,LBM BIOCONCORDE FOHLEN FAMECK,19 AV JEANNE D'ARC 57290 FAMECK,,OUI,NON,6.10205035246916,49.3057187534767,Sur place,Cas contacts liste CPAM/Tout public - sur ordonnance/Personnel soignant/Patients ayant été atteints par le COVID-19,lundi : 10h00-12h00  | mardi : 10h00-12h00  | mercredi : 10h00-12h00  | jeudi : 10h00-12h00  | vendredi : 10h00-12h00,,Sur rendez-vous uniquement,0382590959,,2020-10-29
wqqTE1X66qPsTVz5,570025494,570025510,LBM BIOCONCORDE PELGRIMS HETTANGE GRA,12 R GENERAL DE GAULLE 57330 HETTANGE GRANDE,,OUI,NON,6.15426036146477,49.405280827888,Sur place,Tout public - sur ordonnance/Cas contacts liste CPAM/Personnel soignant/Patients ayant été atteints par le COVID-19,lundi : 10h00-12h00  | mardi : 10h00-12h00  | mercredi : 10h00-12h00  | jeudi : 10h00-12h00  | vendredi : 10h00-12h00,,Sur rendez-vous uniquement,0382544545,,2020-10-29
ltTyMD7eoM5YdROV,570025494,570025528,LBM BIOCONCORDE WALTER SAINTE MARIE A,9 R DE BRIEY 57255 STE MARIE AUX CHENES,,OUI,NON,6.00000696260917,49.1938627530857,Sur place,Tout public - sur ordonnance/Personnel soignant/Cas contacts liste CPAM/Patients ayant été atteints par le COVID-19,lundi : 10h00-12h00  | mardi : 10h00-12h00  | mercredi : 10h00-12h00  | jeudi : 10h00-12h00  | vendredi : 10h00-12h00,,Sur rendez-vous uniquement,0387514685,,2020-10-29
AnYiz0fhmqV6oRni,570025601,880007380,LBM BIOMER GERARDMER,12 Place du Tilleul 88400 Gérardmer,DRIVE,OUI,NON,6.874655,48.068987,Drive/Sur place/En EHPAD/En étab. santé,Tout public,,,Avec ou sans rendez-vous,0329631199,https://covid19.biogroup.fr/,2020-11-10
xwXr392590AhTZD3,570025601,880007372,LBM BIOMER RAMBERVILLERS,5 Rue Abel Ferry 88700 Rambervillers,DRIVE,OUI,NON,6.635136,48.345712,Drive/Sur place/En EHPAD/En étab. santé,Tout public,,,Avec ou sans rendez-vous,0329654097,https://covid19.biogroup.fr/,2020-11-10
lXslSs0AtscnJ2Oy,570025601,540020971,LBM BIOMER VILLERUPT,17 R FOCH 54190 VILLERUPT,,OUI,NON,5.92907771561349,49.4691351789918,En EHPAD/En étab. santé,Tout public,,,Sur rendez-vous uniquement,0382263838,https://covid19.biogroup.fr/,2020-11-10
YuZCEX6MdW48uhWA,570025601,540021045,LBM BIOMER LONGUYON,14 R DE L'HOTEL DE VILLE 54260 LONGUYON,DRIVE,OUI,NON,5.60139164099113,49.4450870894802,Drive/Sur place/En EHPAD/En étab. santé,Tout public,,,Avec ou sans rendez-vous,0382393830,https://covid19.biogroup.fr/,2020-11-10
2bcDOSCQnMYPQ4Wf,570025601,540021243,LBM BIOMER JOEUF ISRAEL,33 R DES CITES BASSES 54240 JOEUF,DRIVE,OUI,NON,6.00613970717314,49.2312879868285,Drive/Sur place/En EHPAD/En étab. santé,Tout public,,,Avec ou sans rendez-vous,0382222506,https://covid19.biogroup.fr/,2020-11-10
siVDvn8PbXg96emp,570025601,540022639,LBM BIOMER LUNEVILLE SITE SAINT REMY,28 R DE LA POLOGNE 54300 LUNEVILLE,DRIVE,OUI,NON,6.51012700484739,48.5807386537492,Drive/Sur place/En EHPAD/En étab. santé,Tout public,,,Avec ou sans rendez-vous,0383740191,https://covid19.biogroup.fr/,2020-11-10
SGVZwOcshAHZ2MDS,570025601,540022647,LBM BIOMER LUNEVILLE SITE CYFFLE,R PAUL CYFFLE 54300 LUNEVILLE,,OUI,NON,6.48936763515757,48.591072154742,En EHPAD/En étab. santé,Tout public,,,Sur rendez-vous uniquement,0383746324,https://covid19.biogroup.fr/,2020-11-10
C9kRKTWwzjZQX5Bj,570025601,540022654,LBM BIOMER BACCARAT,39 R DE LA DIVISION LECLERC 54120 BACCARAT,,OUI,NON,6.73939153199872,48.450991343064,En EHPAD/En étab. santé,Tout public,,,Sur rendez-vous uniquement,0383751713,https://covid19.biogroup.fr/,2020-11-10
nlOyWjeQw85pohdx,570025601,540022803,LBM BIOMER LONGWY GAMBIRASIO,6 R ORDENER 54400 LONGWY,,OUI,NON,5.76537364692351,49.5241381259287,En EHPAD/En étab. santé,Tout public,,,Sur rendez-vous uniquement,0382233285,https://covid19.biogroup.fr/,2020-11-10
6s3RGnxSSrGXarnw,570025601,540024478,LBM BIOMER LUNEVILLE SITE CARMES,12 PL DES CARMES 54300 LUNEVILLE,,OUI,NON,6.48938467172859,48.5980065541991,En EHPAD/En étab. santé,Tout public,,,Sur rendez-vous uniquement,0383890195,https://covid19.biogroup.fr/,2020-11-10
sWpPWuFIjY9WmSIr,570025601,570024992,LBM BIOMER SARREGUEMINES DORY-NOEL R,3 R LOUIS PASTEUR 57200 SARREGUEMINES,DRIVE,OUI,NON,7.06915084243228,49.1108972717019,Drive/Sur place/En EHPAD/En étab. santé,Tout public,,,Avec ou sans rendez-vous,0387986102,https://covid19.biogroup.fr/,2020-11-10
pmYB6rDc4l2FKyd8,570025601,570025007,LBM BIOMER BITCHE CENTRAL,19 R DU MARECHAL FOCH 57230 BITCHE,DRIVE,OUI,NON,7.42555039538483,49.0510697429635,Drive/Sur place/En EHPAD/En étab. santé,Tout public,,,Avec ou sans rendez-vous,0387960605,https://covid19.biogroup.fr/,2020-11-10
08CXd9HSACalzm00,570025601,570025015,LBM BIOMER CREUTZWALD DU CENTRE,39 R DE LA HOUVE 57150 CREUTZWALD,DRIVE,OUI,NON,6.69524580194131,49.2073591137143,Drive/Sur place/En EHPAD/En étab. santé,Tout public,,,Avec ou sans rendez-vous,0387298360,https://covid19.biogroup.fr/,2020-11-10
mVAhMOYv3K41jw4w,570025601,570025023,LBM BIOMER SARREGUEMINES DE RUNZ R ST,19 R SAINTE CROIX 57200 SARREGUEMINES,,OUI,NON,7.06717730364912,49.1112800856903,En EHPAD/En étab. santé,Tout public,,,Sur rendez-vous uniquement,0387982545,https://covid19.biogroup.fr/,2020-11-10
qrZDpIbgeIctM8SC,570025601,570025049,LBM BIOMER YUTZ OLYMPE PL A BERNARD,4 PL ALAIN BERNARD 57970 YUTZ,,OUI,NON,6.19889242074506,49.3507074462633,En EHPAD/En étab. santé,Tout public,,,Sur rendez-vous uniquement,0382562398,https://covid19.biogroup.fr/,2020-11-10
MZZlMMkhkf8tJrV7,570025601,570025056,LBM BIOMER FLORANGE SAINTE AGATHE,30 R NATIONALE 57190 FLORANGE,DRIVE,OUI,NON,6.11586440258838,49.3173333088863,Drive/Sur place/En EHPAD/En étab. santé,Tout public,,,Avec ou sans rendez-vous,0382580909,https://covid19.biogroup.fr/,2020-11-10
lRs3dVZ9VdYUDI8g,570025601,570025064,LBM BIOMER AMNEVILLE,1 PL FREDERIC RAU 57360 AMNEVILLE LES THERMES,,OUI,NON,6.1423757454423,49.2612569959376,En EHPAD/En étab. santé,Tout public,,,Sur rendez-vous uniquement,0387712415,https://covid19.biogroup.fr/,2020-11-10
VDskBOtkN2ts80rV,570025601,570025072,LBM BIOMER HAYANGE FOCH,13 R MARECHAL FOCH 57700 HAYANGE,DRIVE,OUI,NON,6.06481747756229,49.3293945844755,Drive/Sur place,Tout public,,,Avec ou sans rendez-vous,0382850633,https://covid19.biogroup.fr/,2020-11-10
c9QfwcTiNkUnTCSx,570025601,570025080,LBM BIOMER FRANIATTE MONTIGNY LES MET,14 R FRANIATTE 57950 MONTIGNY LES METZ,DRIVE,OUI,NON,6.15899050820848,49.0959166207788,Drive/Sur place,Tout public,,,Avec ou sans rendez-vous,0387655970,https://covid19.biogroup.fr/,2020-11-10
foTcIRVqHgnEYDBm,570025601,570025106,LBM BIOMER THIONVILLE VAL MARIE,13 BCLE DU VAL MARIE 57100 THIONVILLE,DRIVE,OUI,NON,6.13458318248769,49.3593155512666,Sur place/En EHPAD/En étab. santé,Tout public,,,Avec ou sans rendez-vous,0382838383,https://covid19.biogroup.fr/,2020-11-10
QMb0QjdloZ0w70n2,570025601,570025114,LBM BIOMER YUTZ NATIONALE AV DES NATI,72 AV DES NATIONS 57970 YUTZ,,OUI,NON,6.19187050117697,49.3595780809609,En EHPAD/En étab. santé,Tout public,,,Sur rendez-vous uniquement,0382564242,https://covid19.biogroup.fr/,2020-11-10
kV4U6uG6xrcWfzrl,570025601,570025122,LBM BIOMER KNUTANGE,23 R DE LA REPUBLIQUE 57240 KNUTANGE,,OUI,NON,6.04557824878741,49.3375780754092,En EHPAD/En étab. santé,Tout public,,,Sur rendez-vous uniquement,0382532227,https://covid19.biogroup.fr/,2020-11-10
It8u9fCbsX5DgBrj,570025601,570025130,LBM BIOMER ROMBAS,R RAYMOND MONDON 57120 ROMBAS,DRIVE,OUI,NON,6.09554164601285,49.2547564338846,Drive/Sur place,Tout public,,,Avec ou sans rendez-vous,0387581940,https://covid19.biogroup.fr/,2020-11-10
kpxHydV2TyycJLB8,570025601,570025148,LBM BIOMER METZ QUEULEU VERCLY,1 R DE VERCLY 57000 METZ,DRIVE,OUI,NON,6.2091662497368,49.1051425586584,Drive/Sur place/En EHPAD/En étab. santé,Tout public,,,Avec ou sans rendez-vous,0387756863,https://covid19.biogroup.fr/,2020-11-10
BvOeNEhFiWJTLyih,570025601,570025445,LBM BIOMER WOIPPY PELTIER,8 RTE DE THIONVILLE 57140 WOIPPY,DRIVE,OUI,NON,6.16232399154186,49.1718113409136,Drive/Sur place/A domicile/En EHPAD,Tout public,,,Avec ou sans rendez-vous,0387332828,https://covid19.biogroup.fr/,2020-11-10
qlXRrq1WPZM5Ul6V,570025601,570025460,LBM BIOMER BOUZONVILLE,30 R DE LA NIED 57320 BOUZONVILLE,,OUI,NON,6.53551514864728,49.2940394180708,Sur place/A domicile/En EHPAD,Tout public,,,Avec ou sans rendez-vous,0387782552,https://covid19.biogroup.fr/,2020-11-10
3QWqOKLkrvbScVzF,570025601,570025478,LBM BIOMER METZ-DVT-LES-PONTS (EX MME,24 RTE DE LORRY 57000 METZ,,OUI,NON,6.15858278193392,49.130123334811,Sur place/A domicile/En EHPAD,Tout public,,,Avec ou sans rendez-vous,0387303951,https://covid19.biogroup.fr/,2020-11-10
WLzC3xFj8N3OeEb9,570025601,570025486,LBM BIOMER ARS-SUR-MOSELLE,7 PL DE LA REPUBLIQUE 57130 ARS SUR MOSELLE,DRIVE,OUI,NON,6.07681182234296,49.0757944675729,Drive/Petit gymnase de ARS,Tout public,lundi : 10H-13H | mercredi : 10H-13H | vendredi : 10H-13H | dimanche : fermé,,Sur rendez-vous uniquement,0387606608,https://covid19.biogroup.fr/,2020-11-10
51f5y2nNQfr3k1Aq,570025601,570025544,LBM BIOMER REMILLY LAURENT,5 R DE LA MONNAIE 57580 REMILLY,DRIVE,OUI,NON,6.39542209302618,49.0116230587576,Drive/Sur place,Tout public,lundi : 10h00-12h00  | mardi : 10h00-12h00  | mercredi : 10h00-12h00  | jeudi : 10h00-12h00  | vendredi : 10h00-12h00  | samedi :  | dimanche : fermé,,Sur rendez-vous uniquement,0387646011,https://covid19.biogroup.fr/,2020-11-10
INQsWlQnB4oVcGVu,570025601,570025569,LBM BIOMER MARLY SAINT JOSEPH,1 AV DES COTEAUX 57155 MARLY,DRIVE,OUI,NON,6.16031150374567,49.0582328143492,Drive/Sur place/A domicile/En EHPAD,Tout public,lundi : 9h00-11h00 | mardi : 9h00-11h00 | mercredi : 9h00-11h00 | jeudi : 9h00-11h00 | vendredi : 9h00-11h00 | samedi :  | dimanche : fermé,lundi : 9h00-11h00 | mardi : 9h00-11h00 | mercredi : 9h00-11h00 | jeudi : 9h00-11h00 | vendredi : 9h00-11h00 | samedi :  | dimanche : fermé,Sur rendez-vous uniquement,0387552454,centre d'appel : 0382830144,2020-11-10
nxiYnEO65aFuxMes,570025601,570025577,LBM BIOMER MONTIGNY LES METZ LEGUIL,85 R DE PONT A MOUSSON 57950 MONTIGNY LES METZ,DRIVE,OUI,NON,6.15796862934845,49.1018589977744,Drive/Sur place/A domicile/En EHPAD,Tout public,,,Avec ou sans rendez-vous,0387666163,https://covid19.biogroup.fr/,2020-11-10
UBvQpEHpxTQsY9vX,570025601,570025585,LBM BIOMER HAGONDANGE ORNE-MOSELLE,26 R DE LA GARE 57300 HAGONDANGE,,OUI,NON,6.16707886455425,49.2515147595132,En EHPAD/En étab. santé,Tout public,,,Sur rendez-vous uniquement,0387719249,https://covid19.biogroup.fr/,2020-11-10
7iw7aZrRbHmKUh3L,570025601,570025619,LBM BIOMER PHALSBOURG PL D ARMES,27 PL D'ARMES 57370 PHALSBOURG,DRIVE,OUI,NON,7.25938325378398,48.7671494896753,Drive/Sur place,Tout public,,,Avec ou sans rendez-vous,0387243009,https://covid19.biogroup.fr/,2020-11-10
cesMjVtVG8NsqPVx,570025601,570025627,LBM BIOMER SARREBOURG KANDEL,28 AV POINCARE 57400 SARREBOURG,DRIVE,OUI,NON,7.05491504723692,48.7360433658451,Drive/Sur place,Tout public,,,Avec ou sans rendez-vous,0387034930,https://covid19.biogroup.fr/,2020-11-10
arp2fYDSWzkbxgWJ,570025601,570025635,LBM BIOMER SAINT AVOLD SITE DU FORUM,6 R DES MOULINS 57500 ST AVOLD,,OUI,NON,6.70894611631376,49.1053348905964,En EHPAD/En étab. santé,Tout public,,,Sur rendez-vous uniquement,0387924196,https://covid19.biogroup.fr/,2020-11-10
mfaZrzQcQTVDuEMy,570025601,570025643,LBM BIOMER SAINT-AVOLD PATTON,5 Rue de Brack 57500 Saint-Avold,DRIVE,OUI,NON,6.70914,49.117658,Drive/Sur place,Tout public,,,Avec ou sans rendez-vous,0387921831,https://covid19.biogroup.fr/,2020-11-10
CnFbOkCtUWnJWFTU,570025601,570025650,LBM BIOMER SAULNOIS DIEUZE,8 Place de l'Hotel de Ville 57260 Dieuze,DRIVE,OUI,NON,6.718219,48.810829,Drive/Sur place/En EHPAD/Equipe mobile/En étab. santé/A domicile,Tout public,,,Sur rendez-vous uniquement,0387869331,https://covid19.biogroup.fr/,2020-11-10
cR01C5ffpAqx77YM,570025601,570025908,LBM BIOMER METZ BD DE TREVES,5 BD DE TREVES 57000 METZ,,OUI,NON,6.18828671012756,49.1218142672695,En EHPAD/En étab. santé,Tout public,,,Sur rendez-vous uniquement,0387171017,https://covid19.biogroup.fr/,2020-11-10
YFwrK0KMyBLHjliH,570025601,570026278,LBM BIOMER THIONVILLE NOTRE DAME,49 PL NOTRE DAME 57100 THIONVILLE,DRIVE,OUI,NON,6.16059882889257,49.357730128176,Sur place/En EHPAD/En étab. santé,Tout public,,,Avec ou sans rendez-vous,0382880820,https://covid19.biogroup.fr/,2020-11-10
