finess_et;finess_ej;raison_sociale;raison_sociale_entite_juridique;adresse_administrative_1;adresse_administrative_2;adresse_complete;complement_adresse;num_dept;dept;cp_ville;num_tel;num_fax;num_cat;categorie_de_l_etablissement;num_type;type_etablissement;num_siret;code_ape;code_tarif;lib_tarification;date_ouverture;lat;lng;wgs84
910019736;910020080;LBM MEDI 7 BREUILLET;LABORATOIRE DE BIOLOGIE MEDICALE MEDI 7 BREUILLET;SITE PRÉ ET POST ANALYTIQUE;;23 RTE D'ARPAJON;;91;ESSONNE;91650 BREUILLET;01 64 58 58 00;01 64 58 60 40;611;Laboratoire de Biologie Médicale;3101;Laboratoires de Biologie Médicale;41994942500203;8690B;1;Etablissement Tarif Libre;2011-12-29;48.5688062;2.1771127;48.5688062,2.1771127
910019793;910019777;LBM BIOLABOPLUS MENNECY;LABORATOIRE DE BIOLOGIE MEDICALE;;;6 AV DARBLAY;;91;ESSONNE;91540 MENNECY;01 69 96 07 80;01 69 96 17 80;611;Laboratoire de Biologie Médicale;3101;Laboratoires de Biologie Médicale;97220341800025;;1;Etablissement Tarif Libre;2010-07-09;48.570016;2.4324792;48.570016,2.4324792
910020593;910020080;LBM MEDI 7 LISSES;LABORATOIRE DE BIOLOGIE MEDICALE;SITE PRINCIPAL;PARC D'ACTIVITE DU BOIS CHALAND;41 R DU BOIS CHALAND;;91;ESSONNE;91090 LISSES;01 69 45 31 18;;611;Laboratoire de Biologie Médicale;3101;Laboratoires de Biologie Médicale;;;1;Etablissement Tarif Libre;2012-05-11;48.6006055;2.4365503;48.6006055,2.4365503
910019926;910020080;LBM MEDI 7 CORBEIL;LABORATOIRE DE BIOLOGIE MEDICALE;SITE PRÉ ET POST ANALYTIQUE;;65 R FERAY;;91;ESSONNE;91100 CORBEIL ESSONNES;01 64 96 04 12;;611;Laboratoire de Biologie Médicale;3101;Laboratoires de Biologie Médicale;41994942500070;;1;Etablissement Tarif Libre;2011-06-24;48.6081001;2.4747441;48.6081001,2.4747441
910020205;780021200;LBM BIO LAB EVRY;LABORATOIRE DE BIOLOGIE MEDICALE;;;4 BD DE L' EUROPE;;91;ESSONNE;91000 EVRY;01 64 97 34 44;01 69 91 24 95;611;Laboratoire de Biologie Médicale;3101;Laboratoires de Biologie Médicale;;;99;Indéterminé;2011-10-20;48.6306772;2.4308497;48.6306772,2.4308497
910019652;910020403;LBM NOVESCIA PARIS SUD QUINCY /SENART;LABORATOIRE DE BIOLOGIE MEDICALE;SITE PRE ET POST ANALYTIQUE;;20 RTE DE BOUSSY;;91;ESSONNE;91480 QUINCY SOUS SENART;01 69 39 90 26;;611;Laboratoire de Biologie Médicale;3101;Laboratoires de Biologie Médicale;39067550200061;8690B;1;Etablissement Tarif Libre;2012-06-25;48.681414;2.5389716;48.681414,2.5389716
910019975;910020080;LBM MEDI 7  PYRAMIDE ATHIS MONS;LABORATOIRE DE BIOLOGIE MEDICALE;SITE PRÉ ET POST- ANALYTIQUE;;2 AV FRANCOIS MITTERRAND;;91;ESSONNE;91200 ATHIS MONS;01 69 38 86 58;01 69 34 44 56;611;Laboratoire de Biologie Médicale;3101;Laboratoires de Biologie Médicale;41994942500088;;1;Etablissement Tarif Libre;2011-06-24;48.6982746;2.3720493;48.6982746,2.3720493
910004944;910020346;LBM  MEDI +;LABORATOIRE DE BIOLOGIE MÉDICALE;;;84 AV PIERRE BROSSOLETTE;;91;ESSONNE;91330 YERRES;01 69 48 83 93;01 69 49 38 16;610;Laboratoire d'Analyses;3101;Laboratoires de Biologie Médicale;53832985500026;;1;Etablissement Tarif Libre;1972-01-18;48.7005242;2.4822167;48.7005242,2.4822167
910020627;910020619;LBM GSY J. ADAM GIF SUR YVETTE;LABORATOIRE DE BIOLOGIE MEDICALE;SITE PRINCIPAL;;39 R JULIETTE ADAM;;91;ESSONNE;91190 GIF SUR YVETTE;01 69 07 68 75;01 69 07 14 21;611;Laboratoire de Biologie Médicale;3101;Laboratoires de Biologie Médicale;40085421200018;;1;Etablissement Tarif Libre;2012-05-11;48.7013978;2.1261016;48.7013978,2.1261016
910020247;910020080;LBM MEDI 7 VIGNEUX SUR SEINE;LABORATOIRE DE BIOLOGIE MEDICALE;SITE PRÉ ET POST-ANALYTIQUE;CENTRE DE LA CROIX BLANCHE;PL DU 14 JUILLET;;91;ESSONNE;91270 VIGNEUX SUR SEINE;01 69 40 09 61;01 69 83 06 50;611;Laboratoire de Biologie Médicale;3101;Laboratoires de Biologie Médicale;;;1;Etablissement Tarif Libre;2011-09-30;48.705709;2.422635;48.705709,2.422635
910019843;910019801;LBM SOMMEVILLE YERRES;LABORATOIRE DE BIOLOGIE MEDICALE;;;49 R DE LA GARE;;91;ESSONNE;91330 YERRES;01 69 48 02 06;01 69 48 03 81;611;Laboratoire de Biologie Médicale;3101;Laboratoires de Biologie Médicale;33394045000070;;1;Etablissement Tarif Libre;2011-07-19;48.7072865;2.4877211;48.7072865,2.4877211
910004001;910003995;LABM ANABIO;;;;52 R DES CANADIENS;;91;ESSONNE;91300 MASSY;01 60 11 63 79;;610;Laboratoire d'Analyses;3101;Laboratoires de Biologie Médicale;41790569200014;8690B;1;Etablissement Tarif Libre;2065-08-25;48.7332251;2.2876598;48.7332251,2.2876598
920026408;750052086;LBM SELAS ANA11 SITE ANTONY;;;;32 AV JEAN MONNET;;92;HAUTS-DE-SEINE;92160 ANTONY;;;611;Laboratoire de Biologie Médicale;3101;Laboratoires de Biologie Médicale;;;1;Etablissement Tarif Libre;2011-03-06;48.7483154;2.3004282;48.7483154,2.3004282
940020936;940019599;LBM BIO EPINE SITE LIMEIL;;;;35B R HENRI BARBUSSE;;94;VAL DE MARNE;94450 LIMEIL BREVANNES;01 45 98 33 33;;611;Laboratoire de Biologie Médicale;3101;Laboratoires de Biologie Médicale;;;1;Etablissement Tarif Libre;2012-07-08;48.7519032;2.4877099;48.7519032,2.4877099
920027323;940019599;LBM BIO EPINE SITE CHATENAY;LABORATOIRE DE BIOLOGIE MÉDICALE BIO EPINESITE CHATENAY;;;422 AV DE LA DIVISION LECLERC;;92;HAUTS-DE-SEINE;92290 CHATENAY MALABRY;;;611;Laboratoire de Biologie Médicale;3101;Laboratoires de Biologie Médicale;;;1;Etablissement Tarif Libre;2011-01-07;48.7677481;2.2526959;48.7677481,2.2526959
940017130;940017122;LABM FAUVEL;;;;9 AV DE VERDUN;;94;VAL DE MARNE;94380 BONNEUIL SUR MARNE;01 43 39 65 26;;610;Laboratoire d'Analyses;3101;Laboratoires de Biologie Médicale;34378237100011;;99;Indéterminé;1994-02-21;48.7691992;2.4819788;48.7691992,2.4819788
920027927;910020403;LBM NOVESCIA SITE LIBERATION;LABORATOIRE BIOLOGIE MEDICALE NOVESCIA SITE LIBERATION;;;12 AV DE LA LIBERATION;;92;HAUTS-DE-SEINE;92350 LE PLESSIS ROBINSON;;;611;Laboratoire de Biologie Médicale;3101;Laboratoires de Biologie Médicale;;;1;Etablissement Tarif Libre;2012-06-25;48.7768524;2.256093;48.7768524,2.256093
770018463;770018406;LBM ARMAINVILLIERS LA FERTE GAUCHER;LABORATOIRE DE BIOLOGIE MEDICALE D'ARMAINVILLIERS;;;20 R DE PARIS;;77;SEINE-ET-MARNE;77320 LA FERTE GAUCHER;;;611;Laboratoire de Biologie Médicale;3101;Laboratoires de Biologie Médicale;;;99;Indéterminé;2010-10-18;48.7802826;3.3051297;48.7802826,3.3051297
940021033;940018039;LBM LCV-CENTRE VILLE ROUGET DE LISLE;;;;181 AV ROUGET DE LISLE;;94;VAL DE MARNE;94400 VITRY SUR SEINE;01 46 80 10 02;;611;Laboratoire de Biologie Médicale;3101;Laboratoires de Biologie Médicale;;;99;Indéterminé;2012-01-06;48.7840692;2.3925329;48.7840692,2.3925329
940020712;940016488;LBM RISO;;;;22 AV DU MESNIL;;94;VAL DE MARNE;94210 LA VARENNE ST HILAIRE;01 42 83 52 11;01 42 83 05 86;611;Laboratoire de Biologie Médicale;3101;Laboratoires de Biologie Médicale;;;99;Indéterminé;2011-11-30;48.7953162;2.5147634;48.7953162,2.5147634
780021994;920027984;LBM BIO OPTIMA SITE VERSAILLES;LABORATOIRE BIO MEDICALE SELARL BIO OPTIMA  SITE VERSAILLES;;;3 R SAINT HONORE;;78;YVELINES;78000 VERSAILLES;01 39 51 45 33;01 39 50 82 38;611;Laboratoire de Biologie Médicale;3101;Laboratoires de Biologie Médicale;;;1;Etablissement Tarif Libre;2012-01-06;48.7984955;2.1253227;48.7984955,2.1253227
920004892;920004884;LABM DUPUIS;;;;10 AV P. VAILLANT COUTURIER;;92;HAUTS-DE-SEINE;92140 CLAMART;01 46 45 70 04;01 46 45 54 49;610;Laboratoire d'Analyses;3101;Laboratoires de Biologie Médicale;38965256100017;;99;Indéterminé;1993-01-20;48.8020033;2.2654409;48.8020033,2.2654409
940020662;780021200;LBM D'ALFORTVILLE;;;;179 R PAUL VAILLANT COUTURIER;;94;VAL DE MARNE;94140 ALFORTVILLE;;;611;Laboratoire de Biologie Médicale;3101;Laboratoires de Biologie Médicale;;;99;Indéterminé;2011-10-20;48.8040121;2.4200575;48.8040121,2.4200575
780022000;920027984;LBM BIO OPTIMA SITE FONTENAY LE FLEURY;LABORATOIRE BIO MEDICALE SELARL BIO OPTIMA SITE FONTENAY;;;11 R EMILE ZOLA;;78;YVELINES;78330 FONTENAY LE FLEURY;01 30 58 49 59;01 30 58 50 68;611;Laboratoire de Biologie Médicale;3101;Laboratoires de Biologie Médicale;;;1;Etablissement Tarif Libre;2012-01-06;48.8088705;2.0485693;48.8088705,2.0485693
920023124;920023116;LABM DELAUNEY;;;;21T BD DE STALINGRAD;;92;HAUTS-DE-SEINE;92240 MALAKOFF;01 46 57 22 33;01 46 57 09 08;610;Laboratoire d'Analyses;3101;Laboratoires de Biologie Médicale;40262491000020;8690B;1;Etablissement Tarif Libre;1998-05-25;48.8116824;2.2956464;48.8116824,2.2956464
920027448;920026564;LBM SEL BIO PARIS OUEST - MONTROUGE;LABORATOIRE DE BIO MEDICALE SELARLSEL BIO PARIS OUEST;;;81 AV DE LA REPUBLIQUE;;92;HAUTS-DE-SEINE;92120 MONTROUGE;01 46 56 86 06;01 46 56 54 38;611;Laboratoire de Biologie Médicale;3101;Laboratoires de Biologie Médicale;;;1;Etablissement Tarif Libre;2011-12-16;48.8150572;2.3175777;48.8150572,2.3175777
940021207;940021215;LBM BIOMEGA;;;;61 AV ROGER SALENGRO;;94;VAL DE MARNE;94500 CHAMPIGNY SUR MARNE;01 48 83 74 13;;611;Laboratoire de Biologie Médicale;3101;Laboratoires de Biologie Médicale;;;99;Indéterminé;2012-08-23;48.8188911;2.4892545;48.8188911,2.4892545
920028370;750052086;LBM SELAS ANA11 SITE VANVES;;;;7 R ERNEST LAVAL;;92;HAUTS-DE-SEINE;92170 VANVES;01 46 44 54 68;;611;Laboratoire de Biologie Médicale;3101;Laboratoires de Biologie Médicale;;;1;Etablissement Tarif Libre;2013-12-04;48.8202478;2.2913846;48.8202478,2.2913846
920026440;750052086;LBM SELAS ANA11 SITE ISSY;;;;35 AV CRESSON;;92;HAUTS-DE-SEINE;92130 ISSY LES MOULINEAUX;;;611;Laboratoire de Biologie Médicale;3101;Laboratoires de Biologie Médicale;;;1;Etablissement Tarif Libre;2011-03-06;48.8223325;2.2670111;48.8223325,2.2670111
750051831;750051781;LBM SELARL BIO FAMM SITE TOLBIAC;;;;226 R TOLBIAC;;75;PARIS;75013 PARIS;01 45 89 09 69;01 45 88 79 69;611;Laboratoire de Biologie Médicale;3101;Laboratoires de Biologie Médicale;49429339200036;;1;Etablissement Tarif Libre;2012-08-13;48.8260279;2.3447925;48.8260279,2.3447925
750049785;750052086;LBM ANA11  SITE DU MAINE;LABORATOIRE DE BIOLOLGIE MEDICALE ANA 11 SITE DU MAINE;;;222 AV DU MAINE;;75;PARIS;75014 PARIS;;;611;Laboratoire de Biologie Médicale;3101;Laboratoires de Biologie Médicale;;;1;Etablissement Tarif Libre;2011-03-06;48.8288421;2.326199;48.8288421,2.326199
750051815;750051781;LBM SELARL BIO FAMM SITE BOBILLOT;;;;17 R BOBILLOT;;75;PARIS;75013 PARIS;01 45 80 01 01;01 45 80 91 75;611;Laboratoire de Biologie Médicale;3101;Laboratoires de Biologie Médicale;49429339200051;;1;Etablissement Tarif Libre;2012-08-13;48.8298181;2.3541333;48.8298181,2.3541333
920027059;750052086;LBM SELAS ANA11 SITE BOULOGNE;;LBM DU POINT DU JOUR;;92B R DU POINT DU JOUR;;92;HAUTS-DE-SEINE;92100 BOULOGNE BILLANCOURT;;;611;Laboratoire de Biologie Médicale;3101;Laboratoires de Biologie Médicale;;;1;Etablissement Tarif Libre;2011-03-06;48.8299353;2.2496815;48.8299353,2.2496815
750054264;690024112;LABM ANNEXE TECHNIQUE BOULARD;LABORATOIRE ANALYSES BIOLOGIE MEDICAL ANNEXE TECHN BOULARD;;;37 R BOULARD;;75;PARIS;75014 PARIS;;;610;Laboratoire d'Analyses;3101;Laboratoires de Biologie Médicale;49351990400053;8690B;1;Etablissement Tarif Libre;2013-10-01;48.8327924;2.3280741;48.8327924,2.3280741
750050346;940019599;LBM BIO EPINE SITE DENFERT;LABORATOIRE DE BIOLOGIE MEDICALE BIO EPINE SITE DENFERT;;;87 AV DENFERT ROCHEREAU;;75;PARIS;75014 PARIS;;;611;Laboratoire de Biologie Médicale;3101;Laboratoires de Biologie Médicale;;;1;Etablissement Tarif Libre;2011-01-07;48.835252;2.3335482;48.835252,2.3335482
750052052;750052045;LBM SELARL LABO XV SITE VAUGIRARD;;;;353 R DE VAUGIRARD;;75;PARIS;75015 PARIS;01 53 68 96 85;01 53 68 96 89;611;Laboratoire de Biologie Médicale;3101;Laboratoires de Biologie Médicale;35296272400048;;1;Etablissement Tarif Libre;2012-09-13;48.8367691;2.2961216;48.8367691,2.2961216
920026986;780021119;LBM VAUCRESSON;LABORATOIRE DE BIOLOGIE MEDICALE;LBM DU MARCHE;PLACE DU MARCHE;2 R JEAN SALMON-LEGAGNEUR;;92;HAUTS-DE-SEINE;92420 VAUCRESSON;01 47 41 30 19;01 47 41 30 48;611;Laboratoire de Biologie Médicale;3101;Laboratoires de Biologie Médicale;;;99;Indéterminé;2011-04-18;48.8377151;2.1551103;48.8377151,2.1551103
770018497;770018406;LBM ARMAINVILLIERS LOGNES;LABORATOIRE DE BIOLOGIE MEDICALE D'ARMAINVILLIERS - LOGNES;MME PAUC EVELYNE;;9 ESP DES DROITS DE L'HOMME;;77;SEINE-ET-MARNE;77185 LOGNES;;;611;Laboratoire de Biologie Médicale;3101;Laboratoires de Biologie Médicale;;;99;Indéterminé;2010-10-18;48.8386224;2.6323454;48.8386224,2.6323454
750052599;920027364;LBM GENERAL  LECLERC SITE VAUGIRARD;;;;234 R DE VAUGIRARD;;75;PARIS;75015 PARIS;01 45 31 12 88;01 45 31 18 54;611;Laboratoire de Biologie Médicale;3101;Laboratoires de Biologie Médicale;;;1;Etablissement Tarif Libre;2013-01-01;48.8404193;2.3039064;48.8404193,2.3039064
930023551;930023536;LBM BERDUGO-LESQUOY - MICHEL SIMON;SELARL LABORATOIRE DE BIOLOGIE MEDICALE;;CCIAL CHAMPY;3 PROM MICHEL SIMON;;93;SEINE-SAINT-DENIS;93160 NOISY LE GRAND;01 43 04 14 49;01 43 03 08 27;611;Laboratoire de Biologie Médicale;3101;Laboratoires de Biologie Médicale;;8690B;1;Etablissement Tarif Libre;2010-01-12;48.8437111;2.5774522;48.8437111,2.5774522
920028073;920027984;LBM BIO OPTIMA SITE LIBERATION;LABORATOIRE BIO MEDICALE SELARL BIO OPTIMA SITE LIBERATION;;;17 R DE LA LIBERATION;;92;HAUTS-DE-SEINE;92210 ST CLOUD;01 46 02 26 26;;611;Laboratoire de Biologie Médicale;3101;Laboratoires de Biologie Médicale;;;1;Etablissement Tarif Libre;2012-06-30;48.8447751;2.2191595;48.8447751,2.2191595
750051476;920027943;LBM BENHAÏM SITE BRETEUIL LECOURBE;S.E.L.A.R.L BENHAÏM;;;6 R LECOURBE;;75;PARIS;75015 PARIS;01 47 83 24 13;01 45 67 25 71;611;Laboratoire de Biologie Médicale;3101;Laboratoires de Biologie Médicale;;;1;Etablissement Tarif Libre;2012-01-06;48.8449749;2.3102763;48.8449749,2.3102763
750050478;750050452;LBM SITE PICPUS;;;;28 R DE PICPUS;;75;PARIS;75012 PARIS;01 46 28 18 51;;611;Laboratoire de Biologie Médicale;3101;Laboratoires de Biologie Médicale;;;1;Etablissement Tarif Libre;2011-09-30;48.8454836;2.3950782;48.8454836,2.3950782
940016439;940021215;LBM STORDEUR RENAUD SITE VINCENNES;;;;6 ALL GEORGES POMPIDOU;;94;VAL DE MARNE;94300 VINCENNES;01 48 08 23 97;01 48 08 11 71;611;Laboratoire de Biologie Médicale;3101;Laboratoires de Biologie Médicale;;;99;Indéterminé;2012-08-23;48.8484718;2.4354679;48.8484718,2.4354679
750004103;750004277;LABM;;;;23 QU ST-MICHEL;;75;PARIS;75005 PARIS;01 43 26 35 52;01 43 26 01 33;610;Laboratoire d'Analyses;3101;Laboratoires de Biologie Médicale;44948827900018;8690B;1;Etablissement Tarif Libre;1988-07-03;48.8534083;2.3452524;48.8534083,2.3452524
750052474;750050536;LBM SELAS CBCV SITE RICHARD LENOIR;;;;42 BD RICHARD LENOIR;;75;PARIS;75011 PARIS;;;611;Laboratoire de Biologie Médicale;3101;Laboratoires de Biologie Médicale;;;1;Etablissement Tarif Libre;2012-11-30;48.8579965;2.3716364;48.8579965,2.3716364
750050809;750050783;LBM DUPONT DES LOGES;;;;41 AV BOSQUET;;75;PARIS;75007 PARIS;01 47 05 84 37;;611;Laboratoire de Biologie Médicale;3101;Laboratoires de Biologie Médicale;;;1;Etablissement Tarif Libre;2011-12-28;48.8580816;2.3040495;48.8580816,2.3040495
930023338;770003127;LBM BIO-VSM LAB GREUET;LABORATOIRE BIOLOGIE MEDICALE S.E. L.A.S BIO VSM LAB;FLAMMANG CALLIES LE LAGADEC;;26 R DU GÉNÉRAL LECLERC;;93;SEINE-SAINT-DENIS;93360 NEUILLY PLAISANCE;01 43 00 13 19;01 43 00 53 54;611;Laboratoire de Biologie Médicale;3101;Laboratoires de Biologie Médicale;;8690B;99;Indéterminé;2010-01-10;48.8599429;2.5053636;48.8599429,2.5053636
750051856;750049371;LBM SITE LA POMPE;;;;20 R DE LA POMPE;;75;PARIS;75116 PARIS;01 45 03 37 37;01 40 72 88 88;611;Laboratoire de Biologie Médicale;3101;Laboratoires de Biologie Médicale;;;1;Etablissement Tarif Libre;2012-07-26;48.8603019;2.2750975;48.8603019,2.2750975
750049397;750049371;LBM SITE CALVAIRE;LABORATOIRE DE BIOLOGIE MEDICALE SELAS GUEVALT SITE CALVAIRE;;;2 BD DES FILLES DU CALVAIRE;;75;PARIS;75011 PARIS;01 47 00 08 99;01 43 55 21 30;611;Laboratoire de Biologie Médicale;3101;Laboratoires de Biologie Médicale;;;1;Etablissement Tarif Libre;2010-12-29;48.860908;2.3675213;48.860908,2.3675213
750037772;750036469;LABM KIMMEL;;;;160 R L UNIVERSITÉ;;75;PARIS;75007 PARIS;01 45 51 27 80;;610;Laboratoire d'Analyses;3101;Laboratoires de Biologie Médicale;49896184600017;8690B;99;Indéterminé;2007-06-20;48.8611552;2.3069647;48.8611552,2.3069647
920006640;920006459;LAMB SELCA PARIS BIO OUEST;;LAMB COHEN;;30 AV EDOUARD VAILLANT;;92;HAUTS-DE-SEINE;92150 SURESNES;01 42 04 72 52;;610;Laboratoire d'Analyses;3101;Laboratoires de Biologie Médicale;45106968600033;8690B;99;Indéterminé;2007-01-01;48.8631848;2.2117506;48.8631848,2.2117506
750004483;750006116;LABM;;;;18 R MARBEUF;;75;PARIS;75008 PARIS;01 47 23 52 44;01 47 20 54 28;610;Laboratoire d'Analyses;3101;Laboratoires de Biologie Médicale;49023332700017;;1;Etablissement Tarif Libre;2047-03-24;48.868425;2.303408;48.868425,2.303408
750018889;750018848;LABM;;;;9 R LABORDE;;75;PARIS;75008 PARIS;01 44 69 98 98;;610;Laboratoire d'Analyses;3101;Laboratoires de Biologie Médicale;48105182900010;;1;Etablissement Tarif Libre;2005-01-17;48.8757073;2.322079;48.8757073,2.322079
750048688;750048654;LBM EYLAU UNILABS DES MAUSSINS;;;;73 R DE ROMAINVILLE;;75;PARIS;75019 PARIS;;;611;Laboratoire de Biologie Médicale;3101;Laboratoires de Biologie Médicale;;;1;Etablissement Tarif Libre;2010-09-17;48.876842;2.4053376;48.876842,2.4053376
750041626;750041600;LABM;;;;52 AV MATHURIN MOREAU;;75;PARIS;75019 PARIS;01 48 03 66 00;01 48 03 65 00;610;Laboratoire d'Analyses;3101;Laboratoires de Biologie Médicale;42234370700010;;1;Etablissement Tarif Libre;1999-03-15;48.8788643;2.378416;48.8788643,2.378416
770019354;940019599;LBM BIO EPINE SITE LAGNY;;;;1 R DES ECOLES;;77;SEINE-ET-MARNE;77400 LAGNY SUR MARNE;01 60 07 08 17;01 60 07 32 24;611;Laboratoire de Biologie Médicale;3101;Laboratoires de Biologie Médicale;;;1;Etablissement Tarif Libre;2012-03-30;48.8792576;2.7061958;48.8792576,2.7061958
750007064;750007056;LABM DES TERNES;;;;188B BD PEREIRE;;75;PARIS;75017 PARIS;01 45 74 58 57;01 45 72 10 91;610;Laboratoire d'Analyses;3101;Laboratoires de Biologie Médicale;34501815400012;;1;Etablissement Tarif Libre;1986-01-14;48.881436;2.290265;48.881436,2.290265
920026572;920026564;LBM SEL BIO PARIS OUEST - HUISSIERS;LABORATOIRE BIO MEDICALE SELARL SEL BIO PARIS OUEST;;;13 R DES HUISSIERS;;92;HAUTS-DE-SEINE;92200 NEUILLY SUR SEINE;;;611;Laboratoire de Biologie Médicale;3101;Laboratoires de Biologie Médicale;40309320600049;;1;Etablissement Tarif Libre;2010-01-10;48.8845422;2.2661664;48.8845422,2.2661664
920026747;920026564;LBM SEL BIO PARIS OUEST SITE ALBERT;LABORATOIRE DE BIO MEDICALE SELARL SEL BIO PARIS OUEST;;;97B R ALBERT 1ER;;92;HAUTS-DE-SEINE;92500 RUEIL MALMAISON;01 47 51 77 86;01 47 51 97 86;611;Laboratoire de Biologie Médicale;3101;Laboratoires de Biologie Médicale;40309320600056;;1;Etablissement Tarif Libre;2010-01-10;48.885131;2.1725512;48.885131,2.1725512
930024112;770019065;LBM ELISABETH LE PRE SAINT GERVAIS;;;;43 R ANDRÉ JOINEAU;;93;SEINE-SAINT-DENIS;93310 LE PRE ST GERVAIS;;;611;Laboratoire de Biologie Médicale;3101;Laboratoires de Biologie Médicale;;;1;Etablissement Tarif Libre;2011-09-20;48.8853206;2.4038154;48.8853206,2.4038154
750049280;750048985;LBM SELARL ZANA SITE D'ABBANS;;;;46 R JOUFFROY D'ABBANS;;75;PARIS;75017 PARIS;01 42 27 05 69;01 42 27 84 42;611;Laboratoire de Biologie Médicale;3101;Laboratoires de Biologie Médicale;;;1;Etablissement Tarif Libre;2010-12-15;48.8856655;2.3079958;48.8856655,2.3079958
750007247;750007221;LABM  LA FOURCHE;;;5/7 AV  SAINT OUEN;5 AV SAINT OUEN;;75;PARIS;75017 PARIS;01 44 90 86 10;01 44 90 86 15;610;Laboratoire d'Analyses;3101;Laboratoires de Biologie Médicale;38540270600019;;1;Etablissement Tarif Libre;2002-10-14;48.8878896;2.3254185;48.8878896,2.3254185
920007556;780003752;LABM CROSNIER;;;;22 R D'ALSACE;;92;HAUTS-DE-SEINE;92300 LEVALLOIS PERRET;01 47 31 32 60;01 56 76 08 16;610;Laboratoire d'Analyses;3101;Laboratoires de Biologie Médicale;38761850700033;8690B;99;Indéterminé;1995-01-01;48.8909753;2.2948227;48.8909753,2.2948227
930023452;930024815;LBM BIO-LAM CLICHY;;;;ALL DE GAGNY;;93;SEINE-SAINT-DENIS;93390 CLICHY SOUS BOIS;01 43 30 11 00;01 43 88 16 38;611;Laboratoire de Biologie Médicale;3101;Laboratoires de Biologie Médicale;;8690B;1;Etablissement Tarif Libre;2010-11-17;48.9051474;2.5487168;48.9051474,2.5487168
920026614;920026564;LBM SEL BIO PARIS OUEST SITE ASNIERE;LABORATOIRE BIOLOGIE MEDICALE SEL BIO PARIS OUEST;;;79 AV DE LA MARNE;;92;HAUTS-DE-SEINE;92600 ASNIERES SUR SEINE;01 47 93 72 31;01 47 98 14 06;611;Laboratoire de Biologie Médicale;3101;Laboratoires de Biologie Médicale;40309320600049;;1;Etablissement Tarif Libre;2010-01-10;48.908967;2.285249;48.908967,2.285249
920028065;920028016;LBM CENTRAL 92 SITE BOIS-COLOMBES;;;;6 R MERTENS;;92;HAUTS-DE-SEINE;92270 BOIS COLOMBES;01 47 80 37 80;01 47 80 91 15;611;Laboratoire de Biologie Médicale;3101;Laboratoires de Biologie Médicale;;;1;Etablissement Tarif Libre;2012-05-14;48.9144307;2.2726595;48.9144307,2.2726595
780020830;950016089;LBM CARNOT;;;;5B AV CARNOT;;78;YVELINES;78800 HOUILLES;;;611;Laboratoire de Biologie Médicale;3101;Laboratoires de Biologie Médicale;43886641000089;;1;Etablissement Tarif Libre;2011-09-21;48.9238228;2.1880057;48.9238228,2.1880057
930023593;930023585;LBM LABORATOIRES DES FRANCILIENS;;M. ALAIN BONNEFOY;;33 AV DU 14 JUILLET;;93;SEINE-SAINT-DENIS;93600 AULNAY SOUS BOIS;01 48 68 74 24;01 48 68 61 92;611;Laboratoire de Biologie Médicale;3101;Laboratoires de Biologie Médicale;;8690B;1;Etablissement Tarif Libre;2011-07-01;48.929306;2.496836;48.929306,2.496836
930024773;950032672;LBM SELARL BIOLABS SITE AULNAY-S/BOIS;;;;66 CHE DU MOULIN DE LA VILLE;;93;SEINE-SAINT-DENIS;93600 AULNAY SOUS BOIS;01 48 69 10 45;01 48 66 88 87;611;Laboratoire de Biologie Médicale;3101;Laboratoires de Biologie Médicale;;;99;Indéterminé;2013-09-01;48.9506427;2.4967995;48.9506427,2.4967995
930023643;950016055;LBM BIONOVA;LABORATOIRE DE BIOLOGIE MEDICALE BIONOVA;;;57 AV GALLIENI;;93;SEINE-SAINT-DENIS;93800 EPINAY SUR SEINE;;;611;Laboratoire de Biologie Médicale;3101;Laboratoires de Biologie Médicale;;8690B;1;Etablissement Tarif Libre;2011-01-01;48.9625906;2.2963229;48.9625906,2.2963229
930024831;930024815;LBM BIO-LAM PIERREFITTE;;;;124 BD CHARLES DE GAULLE;;93;SEINE-SAINT-DENIS;93380 PIERREFITTE SUR SEINE;01 48 22 86 41;01 48 22 13 29;611;Laboratoire de Biologie Médicale;3101;Laboratoires de Biologie Médicale;;;1;Etablissement Tarif Libre;2013-07-03;48.96518;2.370512;48.96518,2.370512
950001974;950001966;LABM DU PARISIS;;LBM ALLALI MEDIONI;;1 BD JOFFRE;;95;VAL D'OISE;95240 CORMEILLES EN PARISIS;01 39 78 33 11;01 39 78 12 18;610;Laboratoire d'Analyses;3101;Laboratoires de Biologie Médicale;51269609700017;8690B;1;Etablissement Tarif Libre;1975-07-30;48.9697398;2.1948302;48.9697398,2.1948302
